Grammy,Year,Category,Main Artist,Artist,Cleaned Song or Album,Song or Album,Win,Cleaned Main Artist,Wiki URL,ArtistID,Song ID,Song Language,Cleaned Lyrics,Sentiment Label,Sentiment Score Confidence,Vulgarity Score,Genre,Combined Sentiment,Topic_1,Topic_2,Topic_3,Dominant Topic,Is Rap,Jitter
55,2012,Record Of The Year,Fun.,Fun. Featuring Janelle Monáe,We Are Young,We Are Young,0,Fun,https://en.wikipedia.org/wiki/Fun_(band),A1342,S69152,en,give second need story straight friends bathroom getting higher empire state lover waiting across bar seat taken sunglasses asking bout scar gave months ago trying forget drinks subtle things holes apologies trying hard take back time bar closes feel falling ll carry home tonight young set world fire burn brighter sun tonight young set world fire burn brighter sun guess thought maybe find ways fall apart friends back raise cup found someone carry home tonight young set world fire burn brighter sun tonight young set world fire burn brighter sun carry home tonight carry home tonight carry home tonight carry home tonight moon side reason run someone carry home tonight angels never arrived hear choir someone carry home tonight young set world fire burn brighter sun tonight young set world fire burn brighter sun time bar closes feel falling ll carry home tonight,Positive,0.2706367969512939,8.391608391608392,Alternative,Positive,0.9941742654322367,0.003144752131288255,0.0026809824364749752,TOPIC 1,Non Rap,1.0498694767173584
55,2012,Record Of The Year,Kelly Clarkson,Kelly Clarkson,Stronger,Stronger (What Doesn't Kill You),0,Kelly Clarkson,https://en.wikipedia.org/wiki/Kelly_Clarkson,A610,S68563,en,bed feels warmer sleeping alone dream colour things think best think ve last laugh bet think everything good gone think left broken think running back baby not dead wrong not kill makes stronger stand little taller not mean lonely alone not kill makes fighter footsteps even lighter not mean gone not kill makes stronger stronger not kill makes stronger stand little taller not mean lonely alone heard starting someone new told moving not think back back swinging try break see not kill makes stronger stand little taller not mean lonely alone not kill makes fighter footsteps even lighter not mean gone not kill makes stronger stronger not kill makes stronger stand little taller not mean lonely alone thanks new thing started thanks broken hearted thanks finally thinking end day left beginning end not kill makes stronger stand little taller not mean lonely alone not kill makes fighter footsteps even lighter not mean gone not kill makes stronger stronger not kill makes stronger stand little taller not mean lonely alone not kill makes stronger stronger not kill makes stronger stand little taller not mean lonely alone,Very Positive,0.700081467628479,8.108108108108109,Pop,Positive,0.0031814199281500464,0.0030331920146370052,0.9937853880572128,TOPIC 3,Non Rap,1.2864081235895162
55,2012,Record Of The Year,The Black Keys,The Black Keys,Lonely Boy,Lonely Boy,0,The Black Keys,https://en.wikipedia.org/wiki/The_Black_Keys,A1272,S68590,en,well plain see came love anyway pulled heart not mind bleeding old time keep waiting waiting waiting love keeps waiting love keeps waiting lonely boy lonely boy love keeps waiting well mama kept daddy left done came love born bleed old time keep waiting waiting waiting love keeps waiting love keeps waiting lonely boy lonely boy love keeps waiting love keeps waiting love keeps waiting lonely boy lonely boy love keeps waiting,Very Positive,0.3464747667312622,0.0,Alternative,Positive,0.7124883250981601,0.2820070164909924,0.005504658410847353,TOPIC 1,Non Rap,1.1141906594015194
55,2012,Song Of The Year,Fun.,Fun. Featuring Janelle Monáe,We Are Young,We Are Young,1,Fun,https://en.wikipedia.org/wiki/Fun_(band),A1342,S69152,en,give second need story straight friends bathroom getting higher empire state lover waiting across bar seat taken sunglasses asking bout scar gave months ago trying forget drinks subtle things holes apologies trying hard take back time bar closes feel falling ll carry home tonight young set world fire burn brighter sun tonight young set world fire burn brighter sun guess thought maybe find ways fall apart friends back raise cup found someone carry home tonight young set world fire burn brighter sun tonight young set world fire burn brighter sun carry home tonight carry home tonight carry home tonight carry home tonight moon side reason run someone carry home tonight angels never arrived hear choir someone carry home tonight young set world fire burn brighter sun tonight young set world fire burn brighter sun time bar closes feel falling ll carry home tonight,Positive,0.2706367969512939,8.391608391608392,Alternative,Positive,0.9941742654322367,0.003144752131288255,0.0026809824364749752,TOPIC 1,Non Rap,1.0478414377015834
55,2012,Song Of The Year,Kelly Clarkson,Kelly Clarkson,Stronger,Stronger (What Doesn't Kill You),0,Kelly Clarkson,https://en.wikipedia.org/wiki/Kelly_Clarkson,A610,S68563,en,bed feels warmer sleeping alone dream colour things think best think ve last laugh bet think everything good gone think left broken think running back baby not dead wrong not kill makes stronger stand little taller not mean lonely alone not kill makes fighter footsteps even lighter not mean gone not kill makes stronger stronger not kill makes stronger stand little taller not mean lonely alone heard starting someone new told moving not think back back swinging try break see not kill makes stronger stand little taller not mean lonely alone not kill makes fighter footsteps even lighter not mean gone not kill makes stronger stronger not kill makes stronger stand little taller not mean lonely alone thanks new thing started thanks broken hearted thanks finally thinking end day left beginning end not kill makes stronger stand little taller not mean lonely alone not kill makes fighter footsteps even lighter not mean gone not kill makes stronger stronger not kill makes stronger stand little taller not mean lonely alone not kill makes stronger stronger not kill makes stronger stand little taller not mean lonely alone,Very Positive,0.700081467628479,8.108108108108109,Pop,Positive,0.0031814199281500464,0.0030331920146370052,0.9937853880572128,TOPIC 3,Non Rap,1.1097791136999264
55,2012,Song Of The Year,Carly Rae Jepsen,Carly Rae Jepsen,Call Me Maybe,Call Me Maybe,0,Carly Rae Jepsen,https://en.wikipedia.org/wiki/Carly_Rae_Jepsen,A1357,S70237,en,threw wish well not ask ll never tell looked fell way trade soul wish pennies dimes kiss not looking way stare holdin ripped jeans skin showin hot night wind blowin think going baby met crazy number call maybe hard look right baby number call maybe met crazy number call maybe boys try chase number call maybe took time call took time fall gave nothing still way beg borrow steal first sight real not feel way stare holdin ripped jeans skin showin hot night wind blowin think going baby met crazy number call maybe hard look right baby number call maybe met crazy number call maybe boys try chase number call maybe came life missed bad missed bad missed bad came life missed bad missed bad hard look right baby number call maybe met crazy number call maybe boys try chase number call maybe came life missed bad missed bad missed bad came life missed bad call maybe ,Neutral,0.2330246865749359,0.0,Pop,Neutral,0.994585788200427,0.0026907511687843553,0.002723460630788681,TOPIC 1,Non Rap,1.2575542527024637
55,2012,Song Of The Year,Miguel,Miguel,Adorn,Adorn,0,Miguel,https://en.wikipedia.org/wiki/Miguel_(singer),A1265,S72581,en,lips not wait taste skin baby eyes not wait see grin baby love love adorn adorn baby fist always protect lady smile ill never neglect baby baby steady try break dont effect love love love adorn ahh le le le adorn adorn love adorn baby dont ever dont tell different baby always adorn way stars adorn sky look way whole world eyes time love adore baby le le le adorn baby adore girl love not never looks good put baby love adorn,Very Positive,0.3419991731643677,0.0,Pop,Positive,0.44321513839770205,0.5490471400531068,0.007737721549191151,TOPIC 2,Non Rap,1.2668667671185234
55,2012,Song Of The Year,Ed Sheeran,Ed Sheeran,The A Team,The A Team,0,Ed Sheeran,https://en.wikipedia.org/wiki/Ed_Sheeran,A1381,S72294,en,white lips pale face breathing snowflakes burnt lungs sour taste light gone day end struggling pay rent long nights strange men class team stuck daydream way since lately face seems slowly sinking wasting crumbling pastries scream worst things life free cause upperhand mad couple grams not outside tonight pipe flies motherland sells love another man cold outside angels fly angels fly ripped gloves raincoat tried swim stay afloat dry house wet clothes loose change bank notes weary eyed dry throat call girl phone class team stuck daydream way since lately face seems slowly sinking wasting crumbling pastries scream worst things life free upperhand mad couple grams not outside tonight pipe flies motherland sells love another man cold outside angels fly angel die covered white closed eye hoping better life time ll fade tonight straight line class team stuck daydream way since lately face seems slowly sinking wasting crumbling pastries scream worst things life free upper hand mad couple grams not outside tonight pipe flies motherland sells love another man cold outside angels fly angels fly fly fly angels fly fly fly angels die,Very Negative,0.3784026205539703,2.73224043715847,Pop,Negative,0.5941517730335297,0.1902181059952513,0.21563012097121895,TOPIC 1,Non Rap,0.9061928346261727
55,2012,Best Rap Song,Drake,Drake Featuring Lil' Wayne,The Motto,The Motto,0,Drake,https://en.wikipedia.org/wiki/Drake_(musician),A1171,S68817,en, fuckin man not type money everybody acting knew uptown new york city biiitch spanish girls love aventura tell uncle luke miami clubbing hard fuckin women not much wrist blancpain condo biscayne still getting brain thang not shit changed feel feel feel twenty five sittin mil building feeling rest peace mac dre bay okay getting paid well holla wen ever stop team good not really need mascot tell tune light pass relay ymcmb niggas ymca freddie marley marl cribbo shout goes niko jay chubbo shout gibo santa margarita liter even fuckin not really need aohhh feel man really feel pimpin ice cold bitches chill mean maybe wo not maybe almost guarantee deal real nigga wassap photo already though live motto nigga yolo every day every day every day sittin bench nigga not really play every day every day fuck anybody not seem money way real nigga wassup time fuck time calling niggas umpire seven grams blunt almost drowned pussy swam butt eastside bitch wish nigga tree bitch leaf fall put weed bitch mo add shit fucked torn twisted door knob talk stupid head nigga money talks mr ed young money drum gun energizer bunny funny honey not sweet sugar not shit sweet niggas street hookers tongue kiss tongue skeet skeet skeet water gun god becky look butt tunechi photo already though live motto nigga yolo every day every day every day sittin bench nigga not really play every day every day fuck anybody not seem money way real nigga wassup wassap wassap photo already though live motto nigga yolo every day every day every day sittin bench nigga not really play every day every day fuck anybody not seem money way real nigga wassup ,Positive,0.3251964449882507,13.42756183745583,Rap/Hip Hop,Positive,0.34134912846793203,0.08578135419976077,0.5728695173323071,TOPIC 3,Rap,0.9945203165428042
55,2012,Best Rap Song,Kanye West,"Kanye West Featuring Big Sean, Pusha T & 2 Chainz",Mercy,Mercy,0,Kanye West,https://en.wikipedia.org/wiki/Kanye_West,A717,S70837,en,well weepin moanin gnashing teeth weepin mournin gnashing teeth comes sound champion sound believe believe okay lamborghini mercy chick thirsty two seat lambo girl jerk okay lamborghini mercy chick thirsty two seat lambo girl jerk okay lamborghini mercy chick thirsty two seat lambo girl jerk okay lamborghini mercy chick thirsty two seat lambo girl jerk okay drop floor ass shake ground move ass quake built house ass ass tate roll weed ass tray ye ye not every day day work long nights long nights payday finally paid need shade vacay much hate need ak paris perrierin white girls politickin sarah palin gettin hot californicatin give cause born raised okay lamborghini mercy chick thirsty two seat lambo girl jerk okay lamborghini mercy chick thirsty two seat lambo girl jerk well weepin moanin gnashing teeth weepin mournin gnashing teeth comes sound champion sound believe believe believe believe yuugh prime time top back pimp game red leather cocaine rick james bill droppin ms pac man pill poppinass poppin blue dolphins need two coffins heel money need bill money take time counts weighs real money check neck check wrist heads turnin exorcist audemars mardi gras swiss time excellence two door preference roof gone george jefferson white frost pound cake duncan hines irrelevant woo lambo murcie lago wherever wherever pronto okay lamborghini mercy chick thirsty two seat lambo girl jerk okay lamborghini mercy chick thirsty two seat lambo girl jerk well weepin moanin gnashing teeth weepin mournin gnashing teeth comes sound champion sound believe believe believe believe well weepin mournin gnashing teeth dancehall teeth gwan rub pon gums cause time comes sound champion sound bugle blown fi many times still time left cause amount stripe weh deh pon shoulder suicide doors threw suicides tour bus threw suicides private jet mean fly death step def jam buildin shit tell em give fifty million quit rappers taste level not waist level turn bass til face level not press press kit plus bitch bitch look precious somethin bout mary gone molly whole party melted dali everybody movin body not sell apartment ll move lobby niggas loiterin feel important see lawyers niggas jordans okay catch campaign coupe color mayonnaise drunk high time drinkin champagne airplane spit rounds gun range beat rampage hundred bands cut girl girl need band aid grade chain color akon black diamonds backpack rhymin co signed louis vuitton horsepower horsepower polo horsepower pound cost four thousand rain showers rain pourin cars foreign broads foreign money tall jordan okay lamborghini mercy chick thirsty two seat lambo girl jerk okay lamborghini mercy chick thirsty two seat lambo girl jerk well weepin moanin gnashing teeth weepin mournin gnashing teeth comes sound champion sound believe believe believe believe well weepin moanin gnashing teeth weepin mournin gnashing teeth comes sound champion sound believe believe believe believe,Positive,0.2316082715988159,4.086021505376344,Rap/Hip Hop,Positive,0.001524915024119861,0.7263582771335838,0.27211680784229614,TOPIC 2,Rap,1.213258633682124
55,2012,Best Rap Song,Wale,Wale Featuring Miguel,Lotus Flower Bomb,Lotus Flower Bomb,0,Wale,https://en.wikipedia.org/wiki/Wale_(rapper),A1200,S68586,en, rap real quick enjoy luxury knowing real hol lotus flower bomb firefly low take high teach sounds love flowerbomb guess favorite fragrance bomb huh detonate disrespecting baby smile try keep spirits lays try keep spirits vodka whatever took forever dressed acknowledge effort clap deserves applause shawty working hard deserve vuitton shawty baton racing mind heard work heard strike care tell read mind dollars first caramel macchiatos shawty work boyfriend nigga friend perks work huh work nerves read mind feed mine give light leave blind living fantasy feel dance feeling need lady baby not see talking eternity tell care lady baby flower bomb blow mind sandra bull potion navigating eyes destination thighs hate tell much stay much pride way young love maybe not need rush not believe love first sight believe love first huh night wear inside tell persistence cum tri think need night not decide came right easy baby thing tight lotus flower not right not thinking not right not decide not fight easy baby bomb damned land mine least try speak peace eat lunch take shots flavor flat drinks call cups think need night slightly done right gorgeous face not name not important babe call mine not not keep stickin baby not not teach sounds love ahhhh ayyyyy eeeeee ahh ohh ooo baby lotus,Positive,0.3298863768577575,4.651162790697675,Rap/Hip Hop,Positive,0.5700528748868463,0.42739908816195793,0.002548036951195718,TOPIC 1,Rap,0.9593459198905542
55,2012,Best Rap Song,Nas,Nas,Daughters,Daughters,0,Nas,https://en.wikipedia.org/wiki/Nas,A233,S135830,en,check call call shit niggas daughters call shit niggas daughters call shit niggas daughters call shit niggas daughters saw daughter send letter boy age locked first regretted caught rage protect awful phase never tried hide taught raised princess stage not leave defenseless plus seen switching women pops pimp shit heard stories daddy thuggin husband gangster not mad love never better homie jail dead wait till home see head niggas game live seen mama crib plus sure father although real plus honest kid not think slow probably chronic lit problem looked cleanest father figure rocking niggas wit daughters call shit niggas wit daughters sayin sons less important shit niggas wit daughters call shit niggas wit daughters call sayin sons less important morning call nearly split wig social network nas kid twitter not post pic underdressed inappropriate shit right mother cried answered not inside child mind planted box condoms dresser instagrammed point realized not strictest parent loose cool shoulda drove time school thought dropped enough jewels took private school balance public school nurture teen talents grow fast day little princess next day talking boy business coolest playas foulest heart breakers world god back makes precious little girls not mess thing see dream finally understand not easy raise girl single man way mothers feel sons fathers feel daughters date straight chip papa date wait behind door sawed cuz think good enough daughters love,Very Negative,0.3702521026134491,6.956521739130435,Rap/Hip Hop,Negative,0.6306768555488295,0.0021916360815522236,0.3671315083696184,TOPIC 1,Rap,0.9263805038961869
54,2011,Record Of The Year,Adele,Adele,Rolling In The Deep,Rolling In The Deep,1,Adele,https://en.wikipedia.org/wiki/Adele,A1138,S63967,en, fire starting heart reaching fever pitch bringing dark finally see crystal clear head sell ll lay shit bare see leave every piece not underestimate things fire starting heart reaching fever pitch bring dark scars love remind keep thinking almost scars love leave breathless not help feeling rolling deep heart inside hand played beat baby story told ve heard head burn think depths despair making home reminds home shared scars love remind keep thinking almost scars love leave breathless not help feeling rolling deep heart inside hand played beat rolling deep heart inside hand played beat throw soul every open door count blessings find look turned sorrow treasured gold pay back kind reap sow rolling deep heart inside hand played beat rolling deep heart inside hand played played played beat,Very Positive,0.5664852261543274,3.10077519379845,Pop,Positive,0.9931320369452079,0.0035156356439281574,0.0033523274108638455,TOPIC 1,Non Rap,1.201632073836862
54,2011,Record Of The Year,Katy Perry,Katy Perry,Firework,Firework,0,Katy Perry,https://en.wikipedia.org/wiki/Katy_Perry,A1091,S63256,en,ever feel plastic bag drifting wind wanting start ever feel feel paper thin house cards blow caving ever feel already buried deep feet screams seems hear thing still chance cause spark ignite light shine night th july cause baby firework show em worth em shoot across sky baby firework colors burst em leave em awe awe awe not feel waste space original replaced knew future holds hurricane comes rainbow maybe reason doors closed open leads perfect road lightning bolt heart glow time ll ignite light shine night th july cause baby firework show em worth em shoot across sky baby firework colors burst em leave em awe awe awe boom boom boom even brighter moon moon moon always inside time ough ough cause baby firework show em worth em shoot across sky baby firework colors burst em leave em awe awe awe boom boom boom even brighter moon moon moon boom boom boom even brighter moon moon moon,Very Positive,0.4793995022773742,8.860759493670885,Pop,Positive,0.1716123484675531,0.8248225270778902,0.0035651244545568503,TOPIC 2,Non Rap,0.7081729441615497
54,2011,Record Of The Year,Bruno Mars,Bruno Mars,Grenade,Grenade,0,Bruno Mars,https://en.wikipedia.org/wiki/Bruno_Mars,A1255,S62980,en,easy easy live take take take never give ve known trouble first kiss eyes wide open open gave tossed trash tossed trash give love ever asked not understand catch grenade throw hand blade jump front train anything pain take bullet straight brain yes die baby wo not black black black blue beat till numb tell devil back bad woman bad woman smile face rip breaks car gave tossed trash tossed trash yes give love ever asked not understand catch grenade throw hand blade jump front train anything pain take bullet straight brain yes die baby wo not body fire watch burn flames loved liar never ever ever baby darling still catch grenade throw hand blade jump front train anything pain take bullet straight brain yes die baby wo not wo not never never ,Very Positive,0.4763900637626648,6.7669172932330826,Pop,Positive,0.05781560805272877,0.23138093215297922,0.7108034597942919,TOPIC 3,Non Rap,1.2257053392627453
54,2011,Record Of The Year,Bon Iver,Bon Iver,Holocene,Holocene,0,Bon Iver,https://en.wikipedia.org/wiki/Bon_Iver,A2278,S135831,en,someway baby part apart laying waste halloween fucked friend head struck street milwaukee feet knew magnificent strayed highway aisle see miles miles miles rd lake burnt away hallway learned celebrate automatic bought years talk night played lip parade needle thread lost decree saying nothing enough knew magnificent hulled far highway aisle see miles miles miles christmas night clutched light hallow bright brother tangled spines smoked screen memory knew magnificent high highway aisle see miles miles miles,Neutral,0.2479958087205886,1.3157894736842106,Alternative,Neutral,0.16768061722660213,0.32117454149783653,0.5111448412755614,TOPIC 3,Non Rap,1.2519192632402665
54,2011,Song Of The Year,Adele,Adele,Rolling In The Deep,Rolling In The Deep,1,Adele,https://en.wikipedia.org/wiki/Adele,A1138,S63967,en, fire starting heart reaching fever pitch bringing dark finally see crystal clear head sell ll lay shit bare see leave every piece not underestimate things fire starting heart reaching fever pitch bring dark scars love remind keep thinking almost scars love leave breathless not help feeling rolling deep heart inside hand played beat baby story told ve heard head burn think depths despair making home reminds home shared scars love remind keep thinking almost scars love leave breathless not help feeling rolling deep heart inside hand played beat rolling deep heart inside hand played beat throw soul every open door count blessings find look turned sorrow treasured gold pay back kind reap sow rolling deep heart inside hand played beat rolling deep heart inside hand played played played beat,Very Positive,0.5664852261543274,3.10077519379845,Pop,Positive,0.9931320369452079,0.0035156356439281574,0.0033523274108638455,TOPIC 1,Non Rap,1.1102089972778173
54,2011,Song Of The Year,Bon Iver,Bon Iver,Holocene,Holocene,0,Bon Iver,https://en.wikipedia.org/wiki/Bon_Iver,A2278,S135831,en,someway baby part apart laying waste halloween fucked friend head struck street milwaukee feet knew magnificent strayed highway aisle see miles miles miles rd lake burnt away hallway learned celebrate automatic bought years talk night played lip parade needle thread lost decree saying nothing enough knew magnificent hulled far highway aisle see miles miles miles christmas night clutched light hallow bright brother tangled spines smoked screen memory knew magnificent high highway aisle see miles miles miles,Neutral,0.2479958087205886,1.3157894736842106,Alternative,Neutral,0.16768061722660213,0.32117454149783653,0.5111448412755614,TOPIC 3,Non Rap,0.8414913112251208
54,2011,Song Of The Year,Bruno Mars,Bruno Mars,Grenade,Grenade,0,Bruno Mars,https://en.wikipedia.org/wiki/Bruno_Mars,A1255,S62980,en,easy easy live take take take never give ve known trouble first kiss eyes wide open open gave tossed trash tossed trash give love ever asked not understand catch grenade throw hand blade jump front train anything pain take bullet straight brain yes die baby wo not black black black blue beat till numb tell devil back bad woman bad woman smile face rip breaks car gave tossed trash tossed trash yes give love ever asked not understand catch grenade throw hand blade jump front train anything pain take bullet straight brain yes die baby wo not body fire watch burn flames loved liar never ever ever baby darling still catch grenade throw hand blade jump front train anything pain take bullet straight brain yes die baby wo not wo not never never ,Very Positive,0.4763900637626648,6.7669172932330826,Pop,Positive,0.05781560805272877,0.23138093215297922,0.7108034597942919,TOPIC 3,Non Rap,1.18677239819429
54,2011,Song Of The Year,Kanye West,"Kanye West, Rihanna, Kid Cudi & Fergie",All Of The Lights,All Of The Lights,0,Kanye West,https://en.wikipedia.org/wiki/Kanye_West,A717,S63791,en,lights lights turn lights baby extra bright see turn lights baby need see everything see lights fast cars shooting stars vegas everywhere rest life rest life something wrong hold head mj gone gga dead slapped girl called feds time spent bread heading home almost way heading stairs surprise gga replacing take em ghetto university lights cop lights flash lights spot lights strobe lights street lights fast life drug life thug life rock life every night turn lights baby extra bright see turn lights baby need see everything see lights restraining order not see daughter mother brother grandmother hate order public visitation met borders told take back ll supportive made mistakes bump head courts suck dry spent bread need daddy baby please not grow ghetto university lights cop lights flash lights spot lights strobe lights street lights fast life drug life thug life rock life every night turn lights baby extra bright see turn lights baby need see everything see lights getting mine baby ggas right ay getting mine baby ggas right ay turn lights baby extra bright see turn lights baby need see everything see lights whoaa whoaa tried tell ohhhh whoaa whoaa tried tell ohhhh whoaa whoaa tried tell ohhhh,Negative,0.276010125875473,2.487562189054726,Rap/Hip Hop,Negative,0.995039389603766,0.002522307151470552,0.0024383032447634185,TOPIC 1,Rap,1.1800226521042418
54,2011,Best Rap Song,Kanye West,"Kanye West, Rihanna, Kid Cudi & Fergie",All Of The Lights,All Of The Lights,1,Kanye West,https://en.wikipedia.org/wiki/Kanye_West,A717,S63791,en,lights lights turn lights baby extra bright see turn lights baby need see everything see lights fast cars shooting stars vegas everywhere rest life rest life something wrong hold head mj gone gga dead slapped girl called feds time spent bread heading home almost way heading stairs surprise gga replacing take em ghetto university lights cop lights flash lights spot lights strobe lights street lights fast life drug life thug life rock life every night turn lights baby extra bright see turn lights baby need see everything see lights restraining order not see daughter mother brother grandmother hate order public visitation met borders told take back ll supportive made mistakes bump head courts suck dry spent bread need daddy baby please not grow ghetto university lights cop lights flash lights spot lights strobe lights street lights fast life drug life thug life rock life every night turn lights baby extra bright see turn lights baby need see everything see lights getting mine baby ggas right ay getting mine baby ggas right ay turn lights baby extra bright see turn lights baby need see everything see lights whoaa whoaa tried tell ohhhh whoaa whoaa tried tell ohhhh whoaa whoaa tried tell ohhhh,Negative,0.276010125875473,2.487562189054726,Rap/Hip Hop,Negative,0.995039389603766,0.002522307151470552,0.0024383032447634185,TOPIC 1,Rap,0.7460284355435135
54,2011,Best Rap Song,Lupe Fiasco,Lupe Fiasco,The Show Goes On,The Show Goes On,0,Lupe Fiasco,https://en.wikipedia.org/wiki/Lupe_Fiasco,A937,S63556,en,alright already show goes alright till morning dream long anybody ever wonder see sun remember show goes alright already show goes alright till morning dream long anybody ever wonder see sun remember show goes ever feeling not sh mad treat slave chains soul put whips back lying teeth hope slip path not switch laugh put kicks desk unaffected threats busy ass see chi town made daddy raised glittering may gold not body play homeboy never pay put hands times hard stand man brand fans trust even ban ll never slow plans alright already show goes alright till morning dream long anybody ever wonder see sun remember show goes alright already show goes alright till morning dream long anybody ever wonder see sun remember show goes air people not two air father three air kids ghetto four kids not lupe fiasco show goes lyrics found none ggas trying hold back five air teacher scared tell kids living ghetto ggas holdin back world world little boy terrified world world tour give everything even start world war ghettos girls boys rapping round world africa new york haiti detour oakland auckland gaza strip detroit hip hop destroy tell look boy hope son not gun boy alright already show goes alright till morning dream long anybody ever wonder see sun remember show goes alright already show goes alright till morning dream long anybody ever wonder see sun remember show goes matter matter matter see look outside window brown grass green grass picket fence barbed wire never ever put lift arms higher raise till arms tired struggling survivin persevere not body leavin body goin home even turn lights show goin alright already show goes alright till morning dream long anybody ever wonder see sun remember show goes alright already show goes alright till morning dream long anybody ever wonder see sun remember show goes ,Neutral,0.363635778427124,1.948051948051948,Rap/Hip Hop,Neutral,0.001661771611246092,0.7989234727416055,0.1994147556471485,TOPIC 2,Rap,1.0534288186276424
54,2011,Best Rap Song,Chris Brown,"Chris Brown, Lil Wayne & Busta Rhymes",Look At Me Now,Look At Me Now,0,Chris Brown,https://en.wikipedia.org/wiki/Chris_Brown,A865,S64710,en,yellow model chick yellow bottle sipping yellow lamborghini yellow top missing shit look toupee years two days ladies love cool wax mr miyagi suicide doors hari kari look look getting paper look look fresh motherfucker nigga bigger gorilla killing every nigga try shit better cuff chick accidentally slip fall dick ooops dick not really mean dick since talking dick haters hi done ayo breezy show keep dice rolling thing homie feel running feeling away away away better not wo not ever stop win everyday day goooo see not really pop never flop little cocky nooo not never stop everytime nigga set going blow shudder every little thing not matter dadadadada murder every thing anything badaboom badabing lot things clearer couple niggas always winning death move little foul nigga better call everybody style everybody baddest banging chest bang east bang west give never give less hear street read press really next see way race not try keep pace struggling hustling sending getting always take another place taste grab cut throught traffic top throne better look look getting paper look look fresh motherfucker man fuck bitch ass niggas yall doin tunechi nuisance stupid dumb stooges not eat sushi shit pollution substitution bitch play movies jacuzzi pussy juicy never gave fuck hater money radar dress skater big house came elevator niggas not eatin fuck tell waiter marley shoot wanted bullshit olay not care not even speak girlfriend freak cirque du soleil word flag flag red head bitch outta mind bottom climb not hotter mine nope time even trying poppin slime nothin five trippin fuck five not time shuck jive niggas sweet pumpkin pie ciroc sprite private flight bitch enticing guiding light pockets white diamonds white mommas nice daddy dead faggots scared wild fuck trial puts young money eyes look bitch look look getting paper look look fresh motherfucker,Neutral,0.2300004065036773,13.114754098360656,R&B,Neutral,0.23931047637547453,0.15645638047202087,0.6042331431525045,TOPIC 3,Non Rap,0.7594736029459033
54,2011,Best Rap Song,Dr. Dre,"Dr. Dre, Eminem & Skylar Grey",I Need A Doctor,I Need A Doctor,0,Dr Dre,https://en.wikipedia.org/wiki/Dr._Dre,A331,S64704,en, lose mind ve gone long running time need doctor call doctor need doctor doctor bring back life told world day pay back tape lay record day play back not even believe saying yall starting creep everyday grey black hope need ray see vision play em wack not dope not awake asleep wrote came lowest picked breeding life owe life life not see not see dawned lost son see light dark turn lights brighten enlighten not think realise mean slightest clue crew sidekick either fight fucking mic hug option nothing else lose mind ve gone long running time need doctor call doctor need doctor doctor bring back life hurts see struggle ideas pieces puzzled shit hear crazy either getting lazy not believe seems opinions form not decision keep questioning second guessing almost begging help leader susposed fucking mentor endure demand remember believed everyone telling not sign everyone fucking label tell truth risked career well nobody wanted fuck white boy dre crying booth saved life maybe turn save never repay way not giving faith not giving dre dying need back fuck sake lose mind ve gone long running time need doctor call doctor need doctor doctor bring back life bring back life bring back life need doctor doctor bring back life literally feels lifetime ago still remember shit yesterday though walked yellow jump suit whole room cracked jokes inside booth told smoke went friends put left riding death fuck need not see none see slim fuck fair weather friends need fucking backstabbers chips laughed feel fucking wrath aftermath faggots see lab jackets ask fuck kiss indecisive ass crack maggots crackers ass little crack jack beat making wack math backwards producers back bastards cd packing bags leaving ll guarantee scream dre not leave man lose mind ve gone long running time need doctor call doctor need doctor doctor bring back life,Very Negative,0.5117055773735046,6.818181818181818,Rap/Hip Hop,Negative,0.7387260095087615,0.041133385727007345,0.22014060476423108,TOPIC 1,Rap,0.9255888173993154
54,2011,Best Rap Song,Wiz Khalifa,Wiz Khalifa,Black And Yellow,Black And Yellow,0,Wiz Khalifa,https://en.wikipedia.org/wiki/Wiz_Khalifa,A1266,S62799,en, black yellow black yellow black yellow black yellow everything big screaming nothin pulled lot stuntin step town see everything black yellow black yellow black yellow black yellow put whip diamonds black yellow black yellow black yellow black yellow black stripe yellow paint ggas scared hoes not soon hit club look hoes face put pedal floor shake suede inside engine roaring big boy pay pedal metal ggas checking game balling every level hear haters talk nothing tell made million another million schedule love boys breaking hearts keys push start everything big screaming nothin pulled lot stuntin step town see everything black yellow black yellow black yellow black yellow put whip diamonds black yellow black yellow black yellow black yellow call jeweler women love cuz messing best friends lesbian freak though not night shining week bro sippin clicquot rocking yellow diamonds many rocks watch not tell time pocket full big faces throw cuz everybody taylord everything big screaming nothin pulled lot stuntin step town see everything black yellow black yellow black yellow black yellow put whip diamonds black yellow black yellow black yellow black yellow stay high supposed crowd underneath clouds not close car look unapproachable super clean super mean raw cats smoke weed count stacks fly take trips real rap high feel convertible drop feel top peel back step town see everything black yellow black yellow black yellow black yellow put whip diamonds black yellow black yellow black yellow black yellow everything big screaming nothin pulled lot stuntin step town see everything black yellow black yellow black yellow black yellow put whip diamonds black yellow black yellow black yellow black yellow,Very Positive,0.2856178879737854,17.77777777777778,Rap/Hip Hop,Positive,0.0015258648852014586,0.7620184988706593,0.23645563624413918,TOPIC 2,Rap,1.0917417021033045
